,id,created_at,text,hashtags,user_mention_ids,user_mention_screen_names,retweet_count,favorite_count,in_reply_to_user_id,in_reply_to_screen_name,user_id,user_screen_name,user_name,user_friends_count,user_followers_count,user_favourites_count,user_verfied,user_statuses_count,negative,neutral,positive,sentiment_score,sentiment
4214,D4215,2022-07-09 15:49:17,dread rub need get n go get starbuck dunkin,,[],[],0,0,,,1371787268848025600,DreadedZeus,Dreaded Zeus,323,37,105,False,215,0.176,0.824,0.0,-0.4588,negative
4215,D4216,2022-07-09 15:48:47,america run dunkin read,,[],[],0,3,,,565563274,mo0nbather,joshua,673,745,22028,False,15979,0.0,1.0,0.0,0.0,neutral
4216,D4217,2022-07-09 15:48:45,chose violenc got dunkin coffe today,,[],[],0,1,,,1664348347,inaniakk,kayla ☽,218,337,23660,False,9005,0.406,0.594,0.0,-0.6249,negative
4217,D4218,2022-07-09 15:48:30,heck yeah man glad hear dunkin,,"[883159940118056961, 1341404807664455680]","['stfupump', 'DunkinDozeNuts']",0,2,8.83159940118057e+17,stfupump,2279970942,dumb_ignant,Gary the 🐌🇺🇦,322,299,10083,False,5277,0.0,0.606,0.394,0.6369,positive
4218,D4219,2022-07-09 15:47:40,canadian live close enough throw rock hit windsor ontario tim horton gt gt gt dunkin close,,[27294328],['ClueHeywood'],0,3,27294328.0,ClueHeywood,1015922934895046656,KentTorokvei,Kent,241,12,1565,False,1433,0.0,1.0,0.0,0.0,neutral
4219,D4220,2022-07-09 15:47:12,justic everyday 5 30pm stop dunkin donut 21 provid hwi walpol denni crowley iii richard ryer apollo intern secur walpol hire men women harass dunkin donut cover crime,,[],[],0,0,,,1001479530144567296,Norberto104RE,Norberto R Encarnacao,1516,352,33307,False,54501,0.152,0.736,0.112,-0.3328,negative
4220,D4221,2022-07-09 15:46:51,justic denni crowley iii richard ryer apollo intern secur walpol hire brazilian employe dunkin donut 21 provid hwi walpol harass everyday 5 30pm order cover crime,,[],[],0,0,,,1001479530144567296,Norberto104RE,Norberto R Encarnacao,1516,352,33307,False,54501,0.121,0.76,0.118,-0.0431,neutral
4221,D4222,2022-07-09 15:46:13,dunkin made bagel perfect omg,,[],[],0,0,,,166015311,MeyaKardashian,✨,1454,4773,4797,False,95367,0.0,0.559,0.441,0.6948,positive
4222,D4223,2022-07-09 15:45:33,starbuck dunkin,,[],[],0,0,,,1184236214,ashantimhykale,Mocha,320,347,6607,False,31579,0.0,1.0,0.0,0.0,neutral
4223,D4224,2022-07-09 15:44:15,funni dunkin mango pineappl refresh liter mucho mango arizona 3,,[],[],0,0,,,1368702693896720387,boxtotheright,"et tu, Vande?",100,67,43698,False,3433,0.0,0.89,0.11,0.2724,positive
4224,D4225,2022-07-09 15:43:30,dream spent last money stranger thing theme donut hole dunkin donut fuck good upset bc even real dunkin donut state,,[],[],0,2,,,1018303771296911360,Colormetrash2,Hi my name is (Trash),4491,1358,26700,False,13695,0.094,0.8,0.107,0.1708,positive
4225,D4226,2022-07-09 15:43:19,god help got job dunkin donut,,"[1075121162743676928, 26138685]","['H_MitchellPhoto', 'Julius_Kim']",0,1,1.0751211627436769e+18,H_MitchellPhoto,771017838656192512,Lawrencebm3,Barbara,583,122,13288,False,6595,0.0,0.611,0.389,0.6239,positive
4226,D4227,2022-07-09 15:42:39,lost tribe israel start yell nigga front dunkin,,[],[],0,0,,,984750150106124288,KidduptheRhode,DAMES WORLD 🌎,165,91,5571,False,4409,0.281,0.719,0.0,-0.5719,negative
4227,D4228,2022-07-09 15:41:11,sweet georgia dunkin ladi gave extra espresso shot wink need game like cuz blush like 30 year older,,[],[],0,0,,,3225563223,BryceKralik,bk,192,60,6477,False,2780,0.0,0.778,0.222,0.7906,positive
4228,D4229,2022-07-09 15:40:43,dunkin donut home edit mean truli cheer,,[15678167],['MelissaOnline'],0,0,15678167.0,MelissaOnline,37531731,InspiredByWayne,🟣Wayne Gill,2573,3525,42512,False,9634,0.0,0.527,0.473,0.7424,positive
4229,D4230,2022-07-09 15:40:31,oh yeah oswald ill expesnib tuna tuna sandwich ill die kind guy,,"[958495139248463872, 902256170]","['cloverq_', 'hum_dunkin']",1,1,9.584951392484639e+17,cloverq_,1170563687943417856,freyjarts,tommy fookin' shelby,284,41,8479,False,1848,0.356,0.562,0.082,-0.8074,negative
4230,D4231,2022-07-09 15:40:18,long live dunkin go sinc late 60 bottomless cup coffe open 24 hour,,"[243478422, 26138685]","['CapeQueen75', 'Julius_Kim']",0,1,243478422.0,CapeQueen75,1266390193952653313,KDRchicken,KDR,3361,2979,29562,False,11836,0.0,1.0,0.0,0.0,neutral
4231,D4232,2022-07-09 15:39:27,dunkin donut amp krispi kreme dunkin superior donut shop landslid,,[],[],0,0,,,188754024,kindoftheone,J. ✨,709,1550,10142,False,123027,0.0,0.8,0.2,0.5423,positive
4232,D4233,2022-07-09 15:39:22,delight cloth got cover outdoor tabl barbecu kerri colour pretend intent,,[],[],0,8,902256170.0,hum_dunkin,902256170,hum_dunkin,hum dunkin,923,1460,129392,False,22942,0.0,0.822,0.178,0.6096,positive
4233,D4234,2022-07-09 15:39:15,your fianc come clutch uber dunkin donut beagl stuf,,[1398491170662060035],['jenn_nugget_'],1,2,,,1458190513652129792,Dead_ed_,Edweenie,40,14,411,False,117,0.0,1.0,0.0,0.0,neutral
4234,D4235,2022-07-09 15:37:07,begin,,[],[],0,41,,,902256170,hum_dunkin,hum dunkin,923,1460,129392,False,22942,0.0,1.0,0.0,0.0,neutral
4235,D4236,2022-07-09 15:36:56,dunkin donut,,[],[],0,2,3284708952.0,omeleting,3284708952,omeleting,hunter☁️,476,2998,11069,False,89067,0.0,1.0,0.0,0.0,neutral
4236,D4237,2022-07-09 15:36:24,southern refus drink sweet tea might suggest mint tea ice,radiochic divainmotion minticedtea,[920361],['dunkin'],0,0,,,41717501,thesheritaylor,Sherí Taylor,2191,812,748,False,1798,0.099,0.766,0.135,0.2023,positive
4237,D4238,2022-07-09 15:34:41,yessss pleas moreso meant oswald would even better,,"[1170563687943417856, 902256170]","['freyjarts', 'hum_dunkin']",0,2,1.1705636879434179e+18,freyjarts,958495139248463872,cloverq_,arfur fookin' shelby,1586,126,36569,False,12098,0.0,0.652,0.348,0.7065,positive
4238,D4239,2022-07-09 15:34:05,spit display case dunkin,,[],[],0,1,,,54448593,monkeymanmikey,mikey,865,186,113411,False,3253,0.0,1.0,0.0,0.0,neutral
4239,D4240,2022-07-09 15:33:54,peopl would get realli passion health happi penguin start kill peopl nicknam would zookeep,,"[958495139248463872, 902256170]","['cloverq_', 'hum_dunkin']",0,3,9.584951392484639e+17,cloverq_,1170563687943417856,freyjarts,tommy fookin' shelby,284,41,8479,False,1848,0.127,0.663,0.21,0.4391,positive
4240,D4241,2022-07-09 15:33:31,dunkin cereal suck,,[],[],0,0,,,33535652,AA_Actual,A2️⃣,339,248,2771,False,70972,0.385,0.615,0.0,-0.3612,negative
4241,D4242,2022-07-09 15:33:25,check dunkin donut,,[14120151],['FoursquareGuide'],0,0,,,878265039999819776,nurdamiaathira1,Nur Damia athira,545,118,244,False,6096,0.0,1.0,0.0,0.0,neutral
4242,D4243,2022-07-09 15:31:24,walk work late hell dunkin srri guy traffic,,[],[],0,4,,,421314165,gbbyalcntr,𝖌𝖆𝖇𝖗𝖎𝖊𝖑𝖑𝖆,555,814,65989,False,11532,0.261,0.739,0.0,-0.6808,negative
4243,D4244,2022-07-09 15:31:13,would like get dunkin wait,,"[1298372735383605249, 1222157494656688129]","['RonFilipkowski', 'OGNurseRatchet']",0,0,1.2983727353836052e+18,RonFilipkowski,1458189292224892928,Patrici74990985,Patricia Mccartney,1998,878,10676,False,11325,0.0,0.8,0.2,0.3612,positive
4244,D4245,2022-07-09 15:31:09,smoke dunkin pack,,"[1422628668589944838, 1535123383733592065, 1362825830645133314, 1374847169811771393]","['DunkinEatsDonut', 'Goatmivon', 'Swasthikk_', 'javroar']",0,14,1.4226286685899448e+18,DunkinEatsDonut,917053860,juIixno,j u l l i e n 🖤,1151,1180,9182,False,6684,0.0,1.0,0.0,0.0,neutral
4245,D4246,2022-07-09 15:30:05,ive live ca 41 year soooo excit dunkin donut open near one occasion guilti pleasur boston cream old fashion glaze alway 1st stop logan kid everi time went home wont kill,,[26138685],['Julius_Kim'],0,6,26138685.0,Julius_Kim,243478422,CapeQueen75,"Karen,🌻🇺🇦not THAT Karen☮️💙💛🐕🐕🐕🐕🌈🐕😢",3476,3058,274740,False,126034,0.077,0.781,0.143,0.619,positive
4246,D4247,2022-07-09 15:27:33,dunkin medium ice caramel latt w 2 pump amp oat milk,,[],[],0,1,,,47748870,jbrodie32,3J McCollum,1252,763,34823,False,15358,0.0,1.0,0.0,0.0,neutral
4247,D4248,2022-07-09 15:26:44,dunkin donut usa part polic train,,[348332740],['steftsitsipas'],1,2,348332740.0,steftsitsipas,1475243469484347392,NeilBaron121212,Neil Baron,111,2,36,False,19,0.0,1.0,0.0,0.0,neutral
4248,D4249,2022-07-09 15:26:16,gay,,[1221616437552472064],['dunkin_nyc'],0,2,1.221616437552472e+18,dunkin_nyc,193955784,cjnowlen,carol,424,369,53995,False,14089,0.0,1.0,0.0,0.0,neutral
4249,D4250,2022-07-09 15:25:11,watch dad order dunkin donut order funniest thing,,[],[],0,1,,,875712431636590592,JulieWielgos,Julie Wielgos,162,75,12689,False,6421,0.0,0.717,0.283,0.6523,positive
4250,D4251,2022-07-09 15:24:36,yall notic dunkin donut threw cultur employe lineup im like got brown girl neow asian ok,,[],[],0,0,,,101046044,AnaLaBella_,Tiana C.,912,1203,26473,False,42403,0.0,0.81,0.19,0.7257,positive
4251,D4252,2022-07-09 15:24:34,that munchkin dunkin duck desir cup ice water,,[1315345422123180033],['shouldhaveaduck'],1,21,1.31534542212318e+18,shouldhaveaduck,1532538021693767685,kwol_o,Kwol-o Tingba,83,32,1407,False,925,0.0,1.0,0.0,0.0,neutral
4252,D4253,2022-07-09 15:22:10,countri usa unabl get frozen coffe dunkin lot store syrup necessari make probabl curiou score frozen coffe im ny area nj next imposs find,,[1477274397098528770],['cuntyelan'],0,0,1.4772743970985288e+18,cuntyelan,3199783641,peepersmel,Melvin Peepers,2235,644,2756,False,1667,0.0,0.959,0.041,0.3182,positive
4253,D4254,2022-07-09 15:21:51,miss work plainfield could get dunkin everyday,,[],[],0,0,,,941828663707885568,Laynaabeth,คlคฯຖค,86,97,24024,False,7846,0.138,0.862,0.0,-0.1531,negative
4254,D4255,2022-07-09 15:21:01,dunkin,,[],[],0,0,,,619245166,mighern2002,Michael A. Hernandez,83,51,54,False,379,0.0,1.0,0.0,0.0,neutral
4255,D4256,2022-07-09 15:20:51,dunkin dunkin see sb,,[3323584451],['sherthebrat'],0,0,3323584451.0,sherthebrat,2452153640,OnlyIIAJ,A,829,1180,40722,False,43418,0.0,1.0,0.0,0.0,neutral
4256,D4257,2022-07-09 15:20:20,yo brown sugar colbert cream amaz way work peopl work oh besid prayer,,[920361],['dunkin'],0,0,,,231302857,AgentPoiznAloha,Blossom K. *Vote 4 ppl who truly support Unions,1937,274,15372,False,52224,0.0,0.803,0.197,0.7513,positive
4257,D4258,2022-07-09 15:19:38,im dunkin donut guy dodg crap,,"[1490883759738138628, 17469289]","['Methy_Superior', 'nypost']",0,2,1.4908837597381386e+18,Methy_Superior,1486397685640929280,SnuffyOhoulihan,Snuffy_OHoulihan,152,154,5911,False,3745,0.264,0.736,0.0,-0.4336,negative
4258,D4259,2022-07-09 15:18:29,corn dunkin gotta worst dunkin far,,[],[],0,5,,,386781154,kaaaylajohnson,Kayla Johnson,233,839,1229,False,84940,0.339,0.661,0.0,-0.6249,negative
4259,D4260,2022-07-09 15:18:25,dunkin one,,[2775629572],['moovydubz'],0,0,2775629572.0,moovydubz,1187437167439564801,trevorwtvrr,trev 🏜🔜Îlesoniq,466,350,14468,False,2685,0.0,0.667,0.333,0.4588,positive
4260,D4261,2022-07-09 15:17:15,saw robert quinn dunkin donut liberti,,[],[],0,0,,,3284950933,priceacarter,Price Carter,997,1338,2250,False,40409,0.0,0.702,0.298,0.5267,positive
4261,D4262,2022-07-09 15:17:11,ye ive dunkin deliv mani time postmat uber eat,,[16641945],['MsCaShawn'],0,2,16641945.0,MsCaShawn,131711045,loveoctaviaa,o🔥,624,748,152657,False,90371,0.0,0.751,0.249,0.4574,positive
4262,D4263,2022-07-09 15:17:04,go dunkin coffe dont get restaur food christ,,"[866856008446029824, 3115925718, 836761508]","['words_bychelsea', 'HashtagGrammar', 'Chris_Catania']",0,0,8.668560084460298e+17,words_bychelsea,762813709882318848,KaliopeQuinn,Quinn,74,13,7542,False,4396,0.0,1.0,0.0,0.0,neutral
4263,D4264,2022-07-09 15:16:38,minimum wage problem dunkin donut street advertis start wage 15 50 hr six month still hire peopl need peopl want work,,[19091173],['scrowder'],0,4,19091173.0,scrowder,1524764500016128002,JasonCohn76,Jason Cohn,21,2,31,False,53,0.032,0.91,0.059,0.2584,positive
4264,D4265,2022-07-09 15:16:21,deadass starbuck dunkin donut,,[],[],0,0,,,1219821096553369600,natureboi_o5,Greg🇩🇴,264,182,14814,False,12711,0.0,1.0,0.0,0.0,neutral
4265,D4266,2022-07-09 15:14:48,okay good ima get one current line dunkin,,[1664181163],['theislandgyal'],0,0,1664181163.0,theislandgyal,1340624551,Mawiiixx,Mawiii 🦕,720,3490,113217,False,196406,0.0,0.652,0.348,0.5859,positive
4266,D4267,2022-07-09 15:14:35,got dunkin,,[],[],0,0,,,1048980018,xorachell1001,☯,226,821,19213,False,37844,0.0,1.0,0.0,0.0,neutral
4267,D4268,2022-07-09 15:13:53,got two free munchkin dunkin donut,,[1200616796295847936],['unusual_whales'],0,0,1.200616796295848e+18,unusual_whales,1356729902670770186,Nostalgiacorne1,NoNonsense,89,63,4163,False,1951,0.0,0.68,0.32,0.5106,positive
4268,D4269,2022-07-09 15:11:45,incred u go dunkin drive morn actual stuff u want,,[],[],0,1,,,1323087023377272832,silkfl0wers_,sonja 🐾,51,22,2989,False,2276,0.0,0.936,0.064,0.0772,positive
4269,D4270,2022-07-09 15:11:44,brown sugar cream cold brew dunkin better anyth starbuck could ever dream creat,,[],[],0,5,,,36279435,ladyyfett,hole for eddie munson,174,476,14960,False,15725,0.0,0.679,0.321,0.7269,positive
4270,D4271,2022-07-09 15:11:08,sorri houston arrow neither accur precis sashay away hun 1 0 let go,,[],[],0,5,1.221616437552472e+18,dunkin_nyc,1221616437552472064,dunkin_nyc,DunkinGay.eth,640,4240,18465,False,2928,0.109,0.891,0.0,-0.3222,negative
4271,D4272,2022-07-09 15:09:59,dont know dunkin decid stop sell frozen coffe,,[],[],0,0,,,496600279,FayeLemire,Faye Lemire,454,173,2146,False,15760,0.18,0.82,0.0,-0.296,negative
4272,D4273,2022-07-09 15:09:29,jiren defo goe dunkin donut,,[1442364554617393154],['YeehawOutlaw'],0,0,1.4423645546173932e+18,YeehawOutlaw,981260643201441792,lemonandlimes_,deimos,1350,131,6196,False,2044,0.0,1.0,0.0,0.0,neutral
4273,D4274,2022-07-09 15:09:01,ye u cant afford go 45 mile 45 mile back bag dunkin donut store,,[1390026038646906887],['Bear74Wookie'],0,1,1.390026038646907e+18,Bear74Wookie,1409866627932360716,mamma_bear_5,Jackie,427,180,38817,False,32027,0.0,0.922,0.078,0.2144,positive
4274,D4275,2022-07-09 15:06:44,better starbuck dunkin,,[232933179],['gailkimITSME'],0,0,232933179.0,gailkimITSME,713422639,maxxmanson666,Seth levy,933,24,83,False,305,0.0,0.58,0.42,0.4404,positive
4275,D4276,2022-07-09 15:06:07,dunkin french vanilla ice coffe armymom0314 son came home 9 month tour bagdad,,[1231129950931030016],['YouRLoved2022'],0,1,1.23112995093103e+18,YouRLoved2022,975753103008919557,AmyMBerrios4,🅰️my⚡,4098,756,31653,False,32592,0.0,1.0,0.0,0.0,neutral
4276,D4277,2022-07-09 15:05:10,unless dunkin short drive thru line much differ unless flat dont want get car lol,,"[18838745, 8771022]","['gilrogers', 'dunkindonuts']",0,1,18838745.0,gilrogers,600758163,EMCarlosC,Carlos Cano,999,1605,46922,False,24961,0.042,0.861,0.096,0.3773,positive
4277,D4278,2022-07-09 15:04:59,work dunkin donut put biscuit back,,[],[],0,0,,,727039238697443329,realbryn,Bryn Anderson,3,12,0,False,320105,0.0,1.0,0.0,0.0,neutral
4278,D4279,2022-07-09 15:04:53,prefer starbuck dunkin day,,[1409866627932360716],['mamma_bear_5'],0,1,1.4098666279323607e+18,mamma_bear_5,1390026038646906887,Bear74Wookie,Just Trev #TeamStacks,1135,1794,33502,False,17556,0.0,1.0,0.0,0.0,neutral
4279,D4280,2022-07-09 15:04:07,fudg pop tart dunkin med roast perfect wake bake,,[],[],0,0,,,322753699,GreenLanturn39,EDMUncleIroh🔜🦕🦖,278,295,48354,False,33131,0.0,0.764,0.236,0.5719,positive
4280,D4281,2022-07-09 15:03:45,greet eco friendli today everyon favorit high carbon compani dunkin donut use two million cup per year beverag knew climat chang real thing stay updat carbon tweet follow,,[],[],1,0,,,1329492481248014336,carboncompanies,environmental footprints,0,149,0,False,83267,0.0,0.834,0.166,0.7887,positive
4281,D4282,2022-07-09 15:03:32,total dunkin,,[871446169263722496],['MastxrofPuppets'],0,0,8.714461692637225e+17,MastxrofPuppets,1350932737,MissMadiSmith,Madeline.,412,545,764,False,2345,0.0,1.0,0.0,0.0,neutral
4282,D4283,2022-07-09 15:03:24,els need coffe omg miss starbuck coffe get dunkin donut afford get small bag price day joke cant afford anymor hope friend famili wonder day love famili friend,,[],[],0,7,,,1409866627932360716,mamma_bear_5,Jackie,427,180,38817,False,32027,0.025,0.651,0.323,0.9626,positive
4283,D4284,2022-07-09 15:01:50,dunkin donut met queen girl favorit thing,,[],[],0,0,,,275608758,queensgrl454,Antonia,739,108,2133,False,3939,0.0,0.785,0.215,0.5093,positive
4284,D4285,2022-07-09 15:01:02,maul 4 peopl dunkin donut gail,,[16024323],['GailSimone'],0,1,16024323.0,GailSimone,1329247676475592705,PeppermintCatty,Peppermint Catty🇺🇦,2666,318,85584,False,21727,0.0,1.0,0.0,0.0,neutral
4285,D4286,2022-07-09 15:00:35,dunkin donut make actual puke defo buy,,[],[],0,1,,,1519343096252796939,leeseosflower,k0R4L,34,16,121,False,79,0.298,0.702,0.0,-0.5267,negative
4286,D4287,2022-07-09 15:00:18,got dunkin coffe coffe maker pre ground tho like two semi bougi tast treat get pricier coffe lox cream chees bagl,,[],[],0,2,,,1224502331531763713,LumpiaLiker,🐸🐸ₓxˣHer Majesty Myoriko ˣxₓ🐸🐸,2657,619,199426,False,65842,0.0,0.93,0.07,0.3612,positive
4287,D4288,2022-07-09 15:00:05,dunkin loveeee everyon,اصدقاء_دانكن,"[1929874340, 1929874340]","['DunkinDonutsKSA', 'DunkinDonutsKSA']",0,21,1929874340.0,DunkinDonutsKSA,1438189593635995653,1RaniaS,ᴅɪᴠᴇ,60,19,1052,False,262,0.0,1.0,0.0,0.0,neutral
4288,D4289,2022-07-09 14:59:00,surviv dunkin donut aunti ann lol,,[],[],0,0,,,1384404743288672256,_DGIXIV,Smokey The Bear,287,245,54,False,10886,0.0,0.615,0.385,0.6124,positive
4289,D4290,2022-07-09 14:56:49,hmm dunkin donut coffe breakfast tast better starbuck late,,[],[],0,0,,,389079995,QuentinTHarris,Q✨,712,3654,7968,False,54467,0.0,0.805,0.195,0.4404,positive
4290,D4291,2022-07-09 14:55:59,eastern ct trap new resid get lost 2 lure highway promis dunkin next thing know octob sit side hill drunk counti fair,,"[1116146209079615489, 23609712]","['jim_dandeneau', 'jshgdmn']",0,2,1.1161462090796155e+18,jim_dandeneau,1121471958942658560,Morboispleased,Professional Token Fungererer,130,30,2689,False,3015,0.093,0.815,0.091,-0.0258,neutral
4291,D4292,2022-07-09 14:54:42,work dunkin donut put chateau yquem buttock,,[],[],0,0,,,727039238697443329,realbryn,Bryn Anderson,3,12,0,False,320105,0.0,1.0,0.0,0.0,neutral
4292,D4293,2022-07-09 14:54:18,starbuck total 6 66 alway choos dunkin,,[],[],0,3,,,26615884,MagicMarkee,Markee Randolph ,2814,3633,23006,False,332707,0.0,1.0,0.0,0.0,neutral
4293,D4294,2022-07-09 14:52:48,addict brown sugar cold brew dunkin,,[],[],0,0,,,1445135163353088016,lilstonermom29,✿ 𝙇𝙀𝙓 ✿,256,245,6144,False,908,0.0,1.0,0.0,0.0,neutral
4294,D4295,2022-07-09 14:52:26,one thing dunkin larg sure larg,,[],[],0,3,,,1442743518372503552,nevermetmusic,nevermet,92,135,1061,False,859,0.0,0.777,0.223,0.3182,positive
4295,D4296,2022-07-09 14:51:47,want eat insid dunkin donut badli everyon work hate,,[],[],0,0,,,1247261072270262273,c__angels,ً,927,37,66176,False,2824,0.282,0.667,0.051,-0.7348,negative
4296,D4297,2022-07-09 14:51:28,dunkin burb cool good actual,,[],[],0,1,,,913589429746360320,LReichennek,Lucas R 🇦🇶,565,907,118976,False,28479,0.0,0.606,0.394,0.6369,positive
4297,D4298,2022-07-09 14:50:29,sound like someon wait 10 minut dunkin donut drive thru,,[1065617495833354241],['gabelsalle'],0,1,1.0656174958333542e+18,gabelsalle,1195369659312164865,ap_pussyeatin,rosie drown,208,89,2948,False,604,0.0,0.839,0.161,0.3612,positive
4298,D4299,2022-07-09 14:50:24,littl hyper fixat moment dunkin order thing get eat breakfast day brain decid longer eat sad day,,[],[],0,1,,,708971850,juliarankin_,julz,238,170,26214,False,1758,0.148,0.852,0.0,-0.7081,negative
4299,D4300,2022-07-09 14:50:03,alway hate dunkin tri cold brew last week low key 3 worth,,[1152469818],['latteenjoyer'],0,0,1152469818.0,latteenjoyer,1403077981,ashcornflake,ash,168,335,68273,False,19864,0.213,0.691,0.096,-0.4404,negative
4300,D4301,2022-07-09 14:49:11,local dunkin b rate,,[],[],0,0,,,16585028,livtheripper,Liv.,534,282,39973,False,31619,0.0,1.0,0.0,0.0,neutral
4301,D4302,2022-07-09 14:48:19,found perfect ice coffe mix dunkin never switch hope keep flavor,,[],[],0,0,,,234867825,Moochie2xs,👑Samantha💕,429,1052,1653,False,44622,0.0,0.712,0.288,0.7841,positive
4302,D4303,2022-07-09 14:45:29,work dunkin man got 25 sugar larg ice coffe normal 4 got 21 extra sugar,,[],[],0,1,,,1065786370000588800,_anya_scott_,anya,227,21,5652,False,665,0.0,1.0,0.0,0.0,neutral
4303,D4304,2022-07-09 14:45:14,dunkin donut brand french vanilla,,"[1383144295901839361, 384852035]","['Cherrieee91', 'jethidalgo']",0,1,1.3831442959018394e+18,Cherrieee91,2786541598,josephgranger23,Joseph granger he/him Going Back To School 📚TS4,231,55,432,False,1060,0.0,1.0,0.0,0.0,neutral
4304,D4305,2022-07-09 14:44:46,support small busi whatev hell yeah also dunkin hashbrown one best breakfast item ever your depriv dont eat,,[],[],0,4,,,1224784116983443458,isaac_kirwan,Isaac,160,27,1612,False,179,0.174,0.589,0.237,0.3506,positive
4305,D4306,2022-07-09 14:43:59,dunkin donut take frozen coffe main menu devast,,[],[],0,1,,,417902516,slurpeestraw83,alyssa,271,414,4991,False,12284,0.301,0.699,0.0,-0.6486,negative
4306,D4307,2022-07-09 14:43:58,person front dunkin paid coffe good start day definit,,[],[],0,12,,,1113532187402559488,AliceMysz,Lady Mysz,598,1305,73592,False,13918,0.0,0.725,0.275,0.7537,positive
4307,D4308,2022-07-09 14:43:24,start ask oat milk dunkin donut cold brew like piec shit,,[],[],0,1,,,125124341,SomeBrian,Brian,441,137,46982,False,12338,0.163,0.724,0.113,-0.2732,negative
4308,D4309,2022-07-09 14:43:15,yall told get latt cafe across street cafe dunkin,,[],[],0,19,,,1273990798342860806,MsMomoManko,Currently Rejecting all Rejections,1030,3075,53733,False,13419,0.0,1.0,0.0,0.0,neutral
4309,D4310,2022-07-09 14:43:10,cake batter latt dunkin good,,[],[],0,0,,,277750815,braat__,TheRealBrat💭,473,2589,75894,False,135362,0.0,0.652,0.348,0.5777,positive
4310,D4311,2022-07-09 14:42:38,didnt know dunkin matcha latt,,[],[],0,0,,,1348524189351895040,TiredTeezer,🤟🏾,337,74,32349,False,44963,0.0,1.0,0.0,0.0,neutral
4311,D4312,2022-07-09 14:42:12,thought saw beauti beaver wood near dunkin said someth didnt realiz,,"[1460981442926858244, 1533489682901630976, 382177545]","['mrsbeaversham', 'KristinaGenX', 'TimHortons']",0,2,1.4609814429268582e+18,mrsbeaversham,1533835944499064832,justblockme_1,jojo,207,283,1658,False,1537,0.0,0.849,0.151,0.5994,positive
4312,D4313,2022-07-09 14:42:01,order extra cream dunkin best thing start creek water coffe,,[],[],0,1,,,821900471434625024,haha_I_giggled,Nessa ☀️,84,46,1131,False,5179,0.103,0.701,0.196,0.4588,positive
4313,D4314,2022-07-09 14:41:34,everybodi start come dunkin donut cant nun,,[],[],0,0,,,102828353,juiceboxmisha,hseem,5671,9936,18713,False,555505,0.0,1.0,0.0,0.0,neutral
4314,D4315,2022-07-09 14:41:09,best respons boss,,[],[],0,0,69618931.0,dunkin_addict,69618931,dunkin_addict,Alex Tomasic,394,109,150,False,8663,0.402,0.598,0.0,-0.5216,negative
4315,D4316,2022-07-09 14:38:57,starbuck dunkin,,[],[],0,0,,,1299193796102586368,desdabes_,d,128,155,4108,False,2064,0.0,1.0,0.0,0.0,neutral
4316,D4317,2022-07-09 14:38:13,get mf go dunkin donut,,[],[],0,3,,,1443319341794070539,Cat15Micraft,Justafuckingwaffle,75,20,847,False,539,0.0,1.0,0.0,0.0,neutral
4317,D4318,2022-07-09 14:38:07,fukn dunkin donut dont dunkachino,,[],[],0,0,,,123702876,1HoodBuddha,Mx.JACE BEAUX W.,1899,201,34996,False,54691,0.0,1.0,0.0,0.0,neutral
4318,D4319,2022-07-09 14:37:28,meee order kid box dunkin donut surpris 7094denis,,[1526286440723775493],['StillJennlee'],0,0,1.5262864407237755e+18,StillJennlee,776447339170963456,angela_denise78,Daisy 🏳️‍🌈,1616,194,1810,False,2749,0.0,0.877,0.123,0.2732,positive
4319,D4320,2022-07-09 14:37:02,dunkin employe wear maga style hat say great latt lol well guess made latt great,,[],[],0,0,,,1027419853,PLURkner,( ͡° ͜ʖ ͡°),889,141,37803,False,9143,0.0,0.551,0.449,0.9304,positive
4320,D4321,2022-07-09 14:36:49,childish alway forget stir dunkin drink two sip im left larg cup ice water,,[],[],0,1,,,435597216,AyaReigns,AyaG,516,463,67396,False,40076,0.157,0.843,0.0,-0.4767,negative
4321,D4322,2022-07-09 14:35:24,thinkin bout dunkin,,[],[],0,0,,,104630761,Mandizer,✧Star Butterfly,254,3015,3777,False,5634,0.0,1.0,0.0,0.0,neutral
4322,D4323,2022-07-09 14:33:39,brown sugar cold foam cold brew like dunkin shit sbux need pay peopl,,[],[],0,4,,,2478453379,thotcouture,big purple bitch,379,377,153140,False,110624,0.157,0.764,0.079,-0.1901,negative
4323,D4324,2022-07-09 14:33:29,saw pictur michael scott dunkin lebron def make shirt,,[],[],0,0,,,1367518877752696844,saiyanjah_,VITO SCALETTA 🐐,290,138,3595,False,7945,0.0,1.0,0.0,0.0,neutral
4324,D4325,2022-07-09 14:32:03,artist put somebodi max b slim dunkin g herbo lil yachti ynw melli blxst wiz khalifa chief keef lil b currensi,,[],[],0,0,,,23041667,BossManFrost_,Handsome Hustla,2081,1996,47171,False,164443,0.0,1.0,0.0,0.0,neutral
4325,D4326,2022-07-09 14:31:43,swear dunkin put crack coffe,,[],[],0,2,,,879383187230793729,Jeanetteegal,Jeanette 𓆉,461,563,4519,False,4325,0.146,0.854,0.0,-0.0516,negative
4326,D4327,2022-07-09 14:31:06,win medium dunkin handcraft latt year z100,,[],[],0,0,,,2344983606,MzBeeBeeTweets,Brigitte,4977,3654,8384,False,223253,0.0,0.725,0.275,0.5859,positive
